,Close,Volume,Open,High,Low,Date
34,0.45166057804379023,0.16029693485450736,0.4413315187155866,0.42748309878522217,0.4586202703640163,2020-02-20
35,0.4644346064668473,0.13671243764099245,0.4416088646577727,0.4373590107834634,0.4602402934705643,2020-02-21
36,0.4535430491651701,0.1323641078549453,0.43828018426733184,0.4259311712946158,0.45848523410430864,2020-02-24
37,0.4375420446334416,0.19438864681280676,0.42011100927415823,0.4159142532613701,0.4375590429565175,2020-02-25
38,0.4180448757520331,0.18763451002371018,0.4066574560160392,0.39856103879468907,0.427028480754011,2020-02-26
39,0.4056743219295421,0.2514408793431855,0.4037448474472982,0.3927765622136655,0.4089375360476515,2020-02-27
40,0.37004165698288294,0.44290114168932343,0.3639389853741548,0.3497460411344743,0.3757256203286119,2020-02-28
41,0.3524270618098363,0.26805624972197,0.3334258525252898,0.32406884216015863,0.341703796058785,2020-03-02
42,0.33414011155616186,0.25753190713952506,0.35353676656429056,0.34071670353723327,0.3462939988639855,2020-03-03
43,0.30724754972275614,0.26188784929786574,0.3073508896524515,0.2906321133710049,0.311327126781177,2020-03-04
44,0.30240688038578434,0.3328726262184851,0.3070735437102654,0.28922129955359754,0.3098420369318504,2020-03-05
45,0.26448837230416156,0.2847557724975932,0.2679612052178495,0.24971786683702202,0.2766302242152975,2020-03-06
46,0.20021516593623878,0.44377876495444596,0.2079057032261915,0.1997742827057981,0.2120966944081547,2020-03-09
47,0.25695848781864217,0.5154725629882176,0.15977808726852494,0.219667112737285,0.1661941513437164,2020-03-10
48,0.19147506282298543,0.4736773086838375,0.23661582290874295,0.22150115993609532,0.20332119157190398,2020-03-11
49,0.11899961688891536,0.5971119848951503,0.16490988664212103,0.15434536737319482,0.1305522009648552,2020-03-12
50,0.16270002986819976,1.0000000000000002,0.06185856806639245,0.12076752491084197,0.050222776352709886,2020-03-13
51,0.073416732788251,0.6271353596358241,0.0753120684160905,0.1069412911685822,0.0847846941601248,2020-03-16
52,0.17991125302766242,0.6623967601743519,0.0514563492565282,0.14249440214113895,0.08451467314195238,2020-03-17
53,0.13029449491068545,0.6064375572563393,0.13800278012588285,0.1283860486906756,0.11502632717802497,2020-03-18
54,0.08995565216057666,0.6394047790949032,0.14119284045365155,0.15095939268377812,0.0946402295678217,2020-03-19
55,0.07597150769676786,0.6273813344155589,0.11650492474226848,0.09325627873771614,0.08734981658089747,2020-03-20
56,0.0,0.5835646384372941,0.023578373217376436,0.0,0.0,2020-03-23
57,0.036842832280902016,0.400665440281772,0.0,0.003950375563115949,0.02106117590625589,2020-03-24
58,0.10945276974849416,0.44550332410888266,0.08307907750782073,0.06489845816359019,0.05994332700194227,2020-03-25
59,0.10138497042237771,0.3350658220422425,0.09556176124302618,0.07632619001424323,0.08937494846656857,2020-03-26
60,0.04571737563418621,0.7365128983322482,0.10083218067929445,0.08450906084867871,0.056973147303289395,2020-03-27
61,0.13029449491068545,0.33414918536911564,0.02552011226320361,0.08676639524798901,0.059538269724061954,2020-03-30
62,0.10165390219593073,0.5378287325661807,0.11914008155198175,0.1464447238851576,0.10206562731321056,2020-03-31
63,0.12652950137443464,0.3678523689821521,0.1108183276674587,0.0874718021566927,0.10976104607677184,2020-04-01
64,0.09385508593685843,0.47035373504614886,0.07267685869795659,0.06334653067298357,0.08424465212378007,2020-04-02
65,0.07866077413880657,0.3127718003474572,0.08446601885243421,0.06630927198099756,0.08410961586407217,2020-04-03
66,0.11039400530918408,0.25384799472272296,0.07045772080152235,0.0732223888521275,0.09531525636263105,2020-04-06
67,0.10232620598306763,0.38549130607612425,0.10527045647216271,0.09861741429914217,0.10206562731321056,2020-04-07
68,0.07462690012249396,0.4330241481101216,0.05533982734818288,0.048673830167918264,0.07924939204069925,2020-04-08
69,0.10084710687527176,0.24137155442025482,0.07711513449082497,0.05586906674725178,0.0864047687679157,2020-04-09
70,0.11415894755194367,0.23625752703046354,0.07975034420895899,0.0698363603436134,0.0993654686327301,2020-04-14
71,0.10501547242510645,0.25367594321455733,0.0900138900477302,0.07689053706884519,0.10881599826379018,2020-04-15
72,0.09412396641692033,0.29271575663531246,0.06185856806639245,0.04881489002202011,0.09045498103801486,2020-04-16
73,0.09143475126837253,0.19490949959832843,0.08515954243316193,0.06334653067298357,0.10274065410801991,2020-04-17
74,0.07556813568318388,0.21760685808135388,0.06907077945690876,0.053470672493839744,0.08694481080426053,2020-04-20
75,0.058760284537305196,0.24111320953554305,0.057281566394010164,0.03738715817136706,0.07006888342781159,2020-04-21
76,0.06709696434348356,0.25160175017954495,0.03287104953323394,0.030332981446135276,0.05589311473184311,2020-04-22
77,0.061449550979344014,0.2519302716213378,0.05533982734818288,0.03442441686335307,0.06655866169281399,2020-04-23
78,0.06212185476648091,0.24987635842188866,0.03522886040076112,0.024689618538310976,0.06817878780184827,2020-04-24
79,0.06212185476648091,0.23839773360645894,0.031067983458499593,0.01523704755966726,0.04806265970857415,2020-04-27
80,0.05849135276375228,0.261774793674975,0.04285714361297732,0.03287248937274656,0.06156340160973328,2020-04-28
81,0.09156919150840359,0.21982550777496784,0.04632454988293211,0.04613432224130709,0.0797893825758007,2020-04-29
82,0.1133521522312847,0.31344275959914203,0.0814147373126003,0.07237586827022457,0.105575797546965,2020-04-30
83,0.06158399121937497,0.29878805085921084,0.07628293793900431,0.052765265585136056,0.07290402686675668,2020-05-01
84,0.07556813568318388,0.18362237352340793,0.03633845580318873,0.03259031584544558,0.0616983863681978,2020-05-04
85,0.08861099329281164,0.21436660423728432,0.06366158123270571,0.04782730958601533,0.09059001729772265,2020-05-05
86,0.0818878528344602,0.1215782089182272,0.06227463988809234,0.0409142465339829,0.08694481080426053,2020-05-06
87,0.06723140458351451,0.1796028030657878,0.05436895782526918,0.03371895613555187,0.07695423913685573,2020-05-07
88,0.07180314214693306,0.20963361176377954,0.058807233618137555,0.0352708836261586,0.08140950868483499,2020-05-08
89,0.07906414615239055,0.1742979905953898,0.05533982734818288,0.041901826969987566,0.08586472673157097,2020-05-11
90,0.07328224125472904,0.17175266308139792,0.05797503706631679,0.03809256508007075,0.07843932898618211,2020-05-12
91,0.08861099329281164,0.2536413307092852,0.04424413786601178,0.04303046726009385,0.07222900007194732,2020-05-13
92,0.06239078654003394,0.2517328851866328,0.047018073463659826,0.02525396559291293,0.07263400584858426,2020-05-14
93,0.07180314214693306,0.13879442146327398,0.048405014808273306,0.02765235984632497,0.07384907467973834,2020-05-15
94,0.06239078654003394,0.153224029975619,0.05381416012405538,0.030191867772936032,0.0734440689031014,2020-05-18
95,0.07247549722756108,0.2134434256817177,0.05672676869279625,0.036681751262663265,0.08046446087185333,2020-05-19
96,0.07812291059170062,0.1439675042099987,0.04285714361297732,0.03244920217224634,0.07533416452906472,2020-05-20
97,0.06440769790144474,0.20783465356450526,0.0600555019916581,0.036681751262663265,0.07573917030570165,2020-05-21
98,0.05970152009799512,0.19780939714055507,0.04355066719370504,0.023419864575005445,0.07101393124079325,2020-05-22
99,0.06360095387427689,0.18479325153680715,0.046185876911839174,0.022150110611699803,0.07033890444598401,2020-05-25
100,0.09479632149754835,0.3886082751720337,0.047018073463659826,0.049520350749821085,0.0765492333602188,2020-05-26
101,0.13500072400762608,0.5848954952121747,0.08044386778968671,0.11399546789381387,0.11205619898061536,2020-05-27
102,0.15422890982199056,0.3257458400169566,0.13869630370661046,0.1302200958894857,0.1572836122477579,2020-05-28
103,0.12760522846864664,0.4678123326616208,0.1298197521208737,0.1107506068775963,0.13919266754139814,2020-05-29
104,0.12962219112354845,0.17026991569059802,0.09764217325994651,0.09071677081110496,0.11975161774417664,2020-06-01
105,0.13137017071140633,0.11262451283790904,0.1108183276674587,0.09367951211911885,0.1367625298790901,2020-06-02
106,0.15933845963902404,0.1990107246431284,0.11927880743149555,0.11977994447483731,0.14877818193092274,2020-06-03
107,0.18018023609470646,0.38058887884742976,0.16490988664212103,0.15307566722898658,0.18185506139025442,2020-06-04
108,0.19456775257209924,0.2510387914597747,0.1686546388542618,0.15773144970080621,0.19535580329141355,2020-06-05
109,0.24122626117999335,0.3056365691704156,0.2079057032261915,0.20626411237642805,0.2326177767768225,2020-06-09
110,0.23315851314736802,0.2179640448625646,0.21317612266245967,0.20626411237642805,0.23167272896384083,2020-06-10
111,0.19066831879581758,0.31916464681090373,0.1922330649800591,0.17917609958470493,0.20075601764988804,2020-06-11
112,0.17560844723779667,0.34466888916219424,0.14549239036700612,0.13882620010532398,0.16119883975939242,2020-06-12
113,0.1618932858410319,0.23094997886377255,0.15547853735517048,0.14390521595854644,0.17361960059034853,2020-06-15
114,0.1994083193220888,0.3103303103492818,0.17683777267611267,0.16605532657024613,0.19859595250699558,2020-06-16
115,0.20613145978044023,0.2192387009201217,0.18987514829569008,0.16901806787826013,0.20413120312517785,2020-06-17
116,0.19833269481485893,0.3659106193307155,0.18224691799189474,0.16422127937143605,0.19832587998758,2020-06-18
117,0.19389539749147122,0.3444695401627573,0.1891817305318042,0.17028787566066306,0.20143109594594066,2020-06-19
118,0.20411459971252044,0.1253413375842089,0.1683772929120757,0.17014676198746392,0.19522076703170577,2020-06-22
119,0.19860157529492084,0.137342539863258,0.18932045641131812,0.16732513435264906,0.2004860481329589,2020-06-23
120,0.2014252819769906,0.15411212025264515,0.18349513345699442,0.16647855995164895,0.2050762509381595,2020-06-24
121,0.18004574456118438,0.21349409553479654,0.1657420302855208,0.15258182319188685,0.1907654974837265,2020-06-25
122,0.2018286539905746,0.340666387070576,0.17558945139417126,0.16379804599003323,0.20089105390959583,2020-06-26
123,0.19255078991719743,0.14866273218032855,0.16352294529750744,0.1520880867929819,0.18806539030448932,2020-06-29
124,0.2038456166454764,0.2554857252556865,0.1877947891871906,0.17423819740468172,0.21020659878219128,2020-06-30
125,0.2100308935567219,0.14643284234324994,0.1864077420257354,0.1704288816956675,0.20831650315622796,2020-07-01
126,0.2264353726890166,0.23653490284590917,0.1912621954571454,0.1884876645283443,0.21709190298999226,2020-07-02
127,0.23275514113378404,0.14428234717032662,0.21386964624318727,0.1993510493243954,0.2339678303664412,2020-07-03
128,0.23073817847888223,0.1323443037926504,0.21345357442148738,0.204571178850817,0.23666804054816482,2020-07-06
129,0.22831784381039644,0.21022922042409004,0.22038838696139684,0.20584087899502534,0.23923321447018076,2020-07-07
130,0.21917436868355922,0.20763274728375097,0.20748963140449161,0.19286121965376568,0.22694748989893243,2020-07-08
131,0.21729189756217937,0.1412411449674012,0.2081830491683775,0.1880643235087468,0.2292425913015328,2020-07-09
132,0.22011560424424914,0.1634013554304642,0.20249655791040944,0.18834655085514507,0.2264074478625877,2020-07-10
133,0.24015063667276348,0.1761932334098456,0.21900144561678336,0.20922685368444205,0.24382341727538137,2020-07-13
134,0.23490659532220792,0.1535285843390189,0.22177532830601043,0.20386571812301602,0.2430134057221075,2020-07-14
135,0.2483528762389109,0.19148458625448211,0.22177532830601043,0.21162535557604867,0.24247336368576267,2020-07-15
136,0.24714265761117693,0.1862868822411205,0.23661582290874295,0.22079569920829412,0.2517888055558717,2020-07-16
137,0.246604794064071,0.1856823528320285,0.23259361893757458,0.2147291029190671,0.25340893166490597,2020-07-17
138,0.23840255449792358,0.07727890043088406,0.22468793687475141,0.2052765319404234,0.24449849557143388,2020-07-20
139,0.2712115127625129,0.1763580293756689,0.23259361893757458,0.234621932950554,0.2551639910311615,2020-07-21
140,0.26717758745270925,0.14966233181712324,0.2536755083163307,0.23871336836777168,0.2717699488906813,2020-07-22
141,0.2619335461021537,0.13603493650686793,0.2461858980752074,0.22799098960672504,0.26650466778942816,2020-07-23
142,0.25010085582676866,0.13475082445560238,0.23841883607505654,0.22347632080810442,0.2606993446518302,2020-07-24
143,0.24512569495627512,0.10102765836529538,0.23356448846048816,0.21839730495488208,0.25421894321817984,2020-07-27
144,0.24136075271351543,0.10113857300847852,0.23314841663878827,0.21515244393866462,0.2523288475922165,2020-07-28
145,0.2521178184816706,0.22997517890859043,0.23287107069660218,0.22728563651711864,0.2578642012128852,2020-07-29
146,0.25494152516374036,0.1611239477382096,0.23980588323651175,0.22672128946251668,0.26447953590375695,2020-07-30
147,0.2277799802632905,0.2723710969642573,0.2300970821905335,0.20979120073904378,0.23747805210143869,2020-07-31
148,0.2107032486373499,0.18389766783080458,0.19972267522118226,0.17931721325790406,0.21182662188873913,2020-08-03
149,0.23181390557309423,0.23609820245722624,0.2120666330768738,0.20386571812301602,0.23936814772740211,2020-08-04
150,0.23450312072164192,0.16101868290258803,0.19833562805972704,0.1970936611059878,0.21911703487566336,2020-08-05
151,0.23463761225516389,0.12072211439349732,0.22177532830601043,0.20372460444981677,0.23909817821047297,2020-08-06
152,0.23208278605315613,0.13629566025792145,0.21081831179493238,0.19540072758037674,0.2373430158417309,2020-08-07
153,0.26516072738478946,0.18771265578303598,0.22316226965062402,0.23024837782513263,0.25138379977923475,2020-08-10
154,0.2748419634717506,0.24039372141048698,0.24951457846564828,0.2571952769436566,0.27636025469836834,2020-08-11
155,0.270001294134779,0.2495770970360991,0.27683775680358647,0.2673533086501013,0.27690019373222663,2020-08-12
156,0.24431895092910716,0.34216388343269466,0.2632454776659534,0.24506208436520238,0.2523288475922165,2020-08-13
157,0.2353099673357919,0.22921435798084683,0.2277392713230062,0.21261293601205333,0.2407182013170207,2020-08-14
158,0.22186368641908905,0.18570031327290853,0.209292644570805,0.1925789923073674,0.23234780725989335,2020-08-17
159,0.21809874417632935,0.26130615700565435,0.20513182053696433,0.18961625099935342,0.22397731020027956,2020-08-18
160,0.22562862866184863,0.2084178326481802,0.18723999148597692,0.18707674307274214,0.2169569697327709,2020-08-19
161,0.2151405459607375,0.25694486239804476,0.19195561322103127,0.18157449383811697,0.22154717253797152,2020-08-20
162,0.20666932332754617,0.23324403862041931,0.20097089068628193,0.18834655085514507,0.21857699283931864,2020-08-21
163,0.19752584820070895,0.14719544742074986,0.1882108610088905,0.16690179333305166,0.20804643063681239,2020-08-24
164,0.21769526957576324,0.1986901724035804,0.19403607814637247,0.1831264213287236,0.2181719870626817,2020-08-25
165,0.2069383063945902,0.14630575140894309,0.19153954139933138,0.17028787566066306,0.2073714553432463,2020-08-26
166,0.19913943884202678,0.17142586631770285,0.1891817305318042,0.1697235286060612,0.2087215089328649,2020-08-27
167,0.1994083193220888,0.1833449977079623,0.18460472885942192,0.16760725406085275,0.20764142486017545,2020-08-28
168,0.1885168646073937,0.14408716118698772,0.17808598814121235,0.1602709576274174,0.2003510118732511,2020-08-31
169,0.16848193476586137,0.23304950682532438,0.15950074132633896,0.13995489421452778,0.17523962369689627,2020-09-01
170,0.17950788101407844,0.13204623184003172,0.15187240520570178,0.14277652184934264,0.18172002513054664,2020-09-02
171,0.1871722570331198,0.12918261200951642,0.1697642342566893,0.1523702065011855,0.19684079013825362,2020-09-03
172,0.1676751907386934,0.15919563868160375,0.15423021607322907,0.13600457247050912,0.17861480917218608,2020-09-04
173,0.1762808023184247,0.127448121088103,0.14368937720069264,0.14249440214113895,0.17051438463198787,2020-09-07
174,0.19134057128946347,0.11036250830521711,0.16449381482042114,0.15081827901057898,0.1907654974837265,2020-09-08
175,0.16848193476586137,0.16767457251177126,0.1468793317116197,0.1295147427998794,0.17402460636698547,2020-09-09
176,0.16754069920517145,0.1642573904835355,0.1646324348830932,0.1422121747947407,0.17348456433064074,2020-09-10
177,0.15517014538268048,0.16590749112147612,0.13855757782709666,0.11935671109343449,0.1668692296397689,2020-09-11
178,0.160145203666192,0.10333688339487064,0.14119284045365155,0.12401238592705954,0.1668692296397689,2020-09-14
179,0.1448164516281092,0.211114337118189,0.13855757782709666,0.11794589727602711,0.15606859491784708,2020-09-15
180,0.15382543522142444,0.2199594974216657,0.13300970663180067,0.11329011480420748,0.15620363117755487,2020-09-16
181,0.1444130796145252,0.2216402259637561,0.1298197521208737,0.11244354040320725,0.15606859491784708,2020-09-17
182,0.135941959568316,0.36801282351690173,0.12621361997140512,0.105107243969772,0.14756316460101193,2020-09-18
183,0.12424365823947092,0.26417102574099904,0.11497925751814109,0.09240970433671591,0.13325235964533577,2020-09-21
184,0.1184617533418093,0.20603521959196258,0.09694870258763977,0.07731377045024801,0.12420683579091263,2020-09-22
185,0.13459724940705997,0.2001406861554499,0.10374484215645619,0.09410274550052167,0.13379235018043711,2020-09-23
186,0.13365601384637005,0.15193985845269492,0.10360611627694227,0.09353839844591971,0.12906711111552882,2020-09-24
187,0.15960734011908595,0.2268625512437546,0.13148403940767328,0.12669300752686985,0.1594437803931369,2020-09-25
188,0.15100172853935467,0.13280836114426325,0.14549239036700612,0.12471784665486052,0.1566086369541918,2020-09-28
189,0.14468196009458723,0.10539186708417357,0.13703191060296915,0.11625285611222147,0.1547185413282285,2020-09-29
190,0.1257227573472668,0.2619986449977318,0.11165047131085848,0.0949492122633272,0.1370325508972624,2020-09-30
191,0.1315046622449283,0.1131189602070375,0.10957005929393815,0.09509032593652633,0.1395976733180352,2020-10-01
192,0.12720185645506266,0.13787439490561015,0.1097087322650312,0.09099889051930854,0.13662754512062547,2020-10-02
193,0.1577248689977061,0.10429925377341727,0.12066574877610914,0.11554739538442038,0.15026327178024923,2020-10-05
194,0.15987632318613,0.12012323479196695,0.14257978179826514,0.12175510534684664,0.16106390650217106,2020-10-06
195,0.1789700174669725,0.16679338094713614,0.14091538869462383,0.13840296672392127,0.1717295049643851,2020-10-07
196,0.18623102147242987,0.176486785516415,0.1697642342566893,0.14926635151997236,0.19130553952007123,2020-10-08
197,0.18085248858835234,0.13223541118585774,0.17323164052664408,0.1516648534115791,0.19265559310968994,2020-10-09
198,0.1929541619307813,0.11498333723070937,0.16199727807338005,0.15265243384758376,0.18941544389410792,2020-10-12
199,0.20330775309837046,0.18002398135159098,0.1880721351293767,0.18143348780311253,0.21196165814844692,2020-10-13
200,0.19376090595794926,0.116015884166337,0.17891823760145387,0.16266935188082943,0.20426623938488564,2020-10-14
201,0.20196314552409655,0.1340733827931364,0.17489603363028539,0.1681716011154546,0.20102609016930373,2020-10-15
202,0.2014252819769906,0.16576339129282586,0.18016645306655354,0.16718402067944993,0.20912651470950183,2020-10-16
203,0.2117789757315618,0.0894688657541494,0.19195561322103127,0.1756490112220891,0.21709190298999226,2020-10-19
204,0.2000806744027167,0.18255598721406918,0.19417480402588638,0.17847063885690395,0.21034153203941275,2020-10-20
205,0.20720718687465212,0.16681984583518789,0.18307906163529453,0.16958241493286208,0.21115164659517305,2020-10-21
206,0.20263550060472457,0.14277652477601188,0.18030517894606735,0.16450339907963962,0.20548135971728287,2020-10-22
207,0.21029987662376592,0.12607480154902262,0.1887656587101043,0.170852222715265,0.20953152048613877,2020-10-23
208,0.20774505042175806,0.07746748506012466,0.19334255456564486,0.17353273667688063,0.2168219334730631,2020-10-26
209,0.19483663305216115,0.11493153741611821,0.18155339441116702,0.16337470497043582,0.20075601764988804,2020-10-27
210,0.1908027077423574,0.12210150004174912,0.1665741739289206,0.1550508281009959,0.19198061781612386,2020-10-28
211,0.18663439348601385,0.15040840377354808,0.1683772929120757,0.15335778693719015,0.19319563514603466,2020-10-29
212,0.19846708376139888,0.21246089441092492,0.1683772929120757,0.16690179333305166,0.1971108626576692,2020-10-30
213,0.1964502236934791,0.1905186475764229,0.1895978023535041,0.16788937376905633,0.17010937885535093,2020-11-02
214,0.20922414952955404,0.23716881125432154,0.18113732258946713,0.17847063885690395,0.20980159300555434,2020-11-03
215,0.1902649467822336,0.14973667139030228,0.187101265606463,0.1681716011154546,0.19481576125506883,2020-11-04
216,0.20720718687465212,0.21703717906416825,0.17170597330251658,0.16746614038765362,0.20075601764988804,2020-11-05
217,0.20882077751597006,0.11166089355453301,0.19403607814637247,0.1756490112220891,0.2135817842574811,2020-11-06
218,0.2158127984543834,0.12835583701244835,0.1922330649800591,0.18030479369390873,0.22087219724440543,2020-11-09
219,0.24391557891552318,0.3623864477887605,0.22177532830601043,0.21642214408287275,0.24139327961307322,2020-11-10
220,0.270808140748929,0.294045305033705,0.23495142980510164,0.23476304662375302,0.2594843273219194,2020-11-11
221,0.25292456250883844,0.18780299323236316,0.2550624496609444,0.23702032720396604,0.2623194707608645,2020-11-12
222,0.25386579806952836,0.15449951863639577,0.23287107069660218,0.2203724658268914,0.25772916495317744,2020-11-13
223,0.27201825678968083,0.00852698693027043,0.24951457846564828,0.2364559801493641,0.27474012858933405,2020-11-16
224,0.2841199301321099,0.24413609446763712,0.25852985593089906,0.24915351978242006,0.28567569656847724,2020-11-17
225,0.3131639461539396,0.22433738462200886,0.2697642183841631,0.2786400344657499,0.2970163733267439,2020-11-18
226,0.3309130328605082,0.24837327172386692,0.3049930787849242,0.2972630567148339,0.32050763539406457,2020-11-19
227,0.34610729336506896,0.4021466414094498,0.31581136941648835,0.31320545736410754,0.33292829322253414,2020-11-20
228,0.3407287604809913,0.10340033965453628,0.3298197203758211,0.3139109180919085,0.34872413652629364,2020-11-23
229,0.3617050284701956,0.14729738184349295,0.3328710548240761,0.3347912209212053,0.3579046451391814,2020-11-24
230,0.37797501606896844,0.20697713171997034,0.366019450299496,0.3604684198955209,0.3860537826452861,2020-11-25
231,0.36076369032252364,0.10782931300956804,0.35908463775958643,0.3412810505918352,0.37329548266630375,2020-11-26
232,0.35565414050549016,0.13058792730089308,0.3466019540243812,0.3370486091396129,0.3656000639027426,2020-11-27
233,0.3336022480090558,0.27091933430755843,0.34174760640981283,0.33084089917718684,0.34602402934705645,2020-11-30
234,0.34946886359424456,0.13420398255529736,0.31900142974425716,0.3220936812881493,0.3422438380951296,2020-12-01
235,0.34745190093934275,0.16696465932374066,0.33730933061694435,0.3187077065987326,0.3498042205989831,2020-12-02
236,0.34019089693388527,0.09946182906751057,0.33273232894456206,0.3146162711815149,0.35155938296772504,2020-12-03
237,0.34852762803355464,0.12151897514631814,0.3299584462553351,0.32195267525314486,0.35412445388725455,2020-12-04
238,0.356057512519074,0.1121791890587373,0.33966714148447164,0.32442157252405923,0.35925480173128643,2020-12-07
239,0.3704450289964668,0.219816111252918,0.33800274838083033,0.33874154266522394,0.3585797234352339,2020-12-08
240,0.38886647078366343,0.24008571769089154,0.36047157910420013,0.36399550825813687,0.38342103909217307,2020-12-09
241,0.3876562521559296,0.2994833340192398,0.38196954030465613,0.3734480792367806,0.3975968592893848,2020-12-10
242,0.37824389654903035,0.13837930928664222,0.3729542628394056,0.3562359784432988,0.38787630864015243,2020-12-11
243,0.3988166899376685,0.14479511181028637,0.3674063916441095,0.3772573949457948,0.3923315781881316,2020-12-14
244,0.38738737167586745,0.15767744618231205,0.3923717591145204,0.3761287008365909,0.39651677521669537,2020-12-15
245,0.3978754543769786,0.10887214854212367,0.37614421735033243,0.37923255581780413,0.40083700850496684,2020-12-16
246,0.40957375570582377,0.24603222935697106,0.39639385726884724,0.3814898363980169,0.4139327446294889,2020-12-17
247,0.3885975903036015,0.48606323312200284,0.39375870045913386,0.37598758716339187,0.4012421172840901,2020-12-18
248,0.38644613611517753,0.08330195212150869,0.37600559728766036,0.3627258081139285,0.3901714100427527,2020-12-21
249,0.3786472685626142,0.10634115369784068,0.3708737979140644,0.3645598553127388,0.3880113448998601,2020-12-22
250,0.38886647078366343,0.07106726411101884,0.3714285956152781,0.36060953356872016,0.3936816317777503,2020-12-23
251,0.38846309877007956,0.04022490516054612,0.3877947574421381,0.37669304789119284,0.4011070810243824,2020-12-24
252,0.4000269085654026,0.05697254050793078,0.3854369465746108,0.37556435378198916,0.40988258386063303,2020-12-29
253,0.394379392614281,0.06741576374812278,0.38196954030465613,0.3668172435311464,0.400296966468622,2020-12-30
254,0.37447895430627065,0.05433491297987979,0.37988907537931493,0.36724047691254913,0.38706629708687856,2020-12-31
255,0.3965308468027048,0.07181821274344426,0.3636616394319687,0.36851017705675726,0.38787630864015243,2021-01-04
256,0.38953882586429145,0.09529149795548332,0.37434120418401906,0.3591987197513128,0.3921290752998132,2021-01-05
257,0.38510152854090374,0.12165201324647935,0.3700416542706646,0.3604684198955209,0.3893613984894788,2021-01-06
258,0.4076912845844439,0.16674937191981415,0.39348124870010626,0.3862867325430358,0.408532427268528,2021-01-07
