,Close,Volume,Open,High,Low
689,96.52999877929688,2389248,95.9499969482422,96.8000030517578,95.66000366210938
690,95.4499969482422,1946963,96.27999877929688,96.27999877929688,95.08000183105467
691,93.63999938964844,2720087,94.5199966430664,94.88999938964844,93.4000015258789
692,93.61000061035156,2274251,92.5999984741211,93.9800033569336,92.27999877929688
693,93.43000030517578,2709362,93.94000244140624,94.33999633789062,92.9749984741211
694,92.54000091552734,2433767,92.5,93.0,91.79000091552734
695,93.12000274658205,2094138,93.83000183105467,94.19000244140624,93.12000274658205
696,90.6999969482422,3741428,93.22000122070312,93.2300033569336,90.26000213623048
697,90.61000061035156,2038034,91.1500015258789,91.37000274658205,89.66000366210938
698,94.79000091552734,3030551,92.0,94.87000274658205,91.88999938964844
699,97.29000091552734,3870008,95.98999786376952,97.5999984741211,95.79000091552734
700,96.87999725341795,2055834,96.5999984741211,97.08000183105467,96.06999969482422
701,96.41999816894533,2455127,94.98999786376952,96.7300033569336,94.88999938964844
702,94.95999908447266,1721714,95.36000061035156,95.5500030517578,94.44000244140624
703,94.0,1981852,95.3000030517578,95.45999908447266,93.83000183105467
704,96.29000091552734,2662711,94.25,96.8499984741211,94.1500015258789
705,98.12999725341795,3321019,97.4000015258789,99.33999633789062,96.95999908447266
706,98.9000015258789,2313393,99.76000213623048,99.9499969482422,98.8499984741211
707,98.08999633789062,1600452,98.7300033569336,98.87999725341795,97.91500091552734
708,99.77999877929688,2472383,99.47000122070312,100.0,98.6500015258789
709,100.4800033569336,2337497,100.3000030517578,100.8000030517578,100.0
710,100.7699966430664,2969685,99.79000091552734,100.84500122070312,99.55999755859376
711,99.27999877929688,3151996,100.0,100.4800033569336,98.37999725341795
712,100.4800033569336,1627347,101.0999984741211,101.18000030517578,99.73999786376952
713,101.77999877929688,1902730,101.5,101.91999816894533,100.69000244140624
714,102.0,1915194,102.0,102.56999969482422,101.5999984741211
715,102.41999816894533,2830132,103.1999969482422,103.5500030517578,99.79000091552734
716,103.22000122070312,2426561,103.18000030517578,103.54000091552734,102.81999969482422
717,104.68000030517578,3084095,104.22000122070312,105.0,103.81500244140624
718,106.0500030517578,2628163,104.75,106.0500030517578,103.81999969482422
719,105.97000122070312,2073713,106.05999755859376,106.8000030517578,105.22000122070312
720,104.5,2143283,104.76000213623048,104.9000015258789,103.95999908447266
721,103.0500030517578,2787631,103.7699966430664,103.98999786376952,102.52999877929688
722,103.08000183105467,1717044,103.9800033569336,103.98999786376952,102.5
723,104.4800033569336,1872728,103.54000091552734,104.83000183105467,103.3000030517578
724,104.7699966430664,1990001,104.5,105.25,103.7699966430664
725,104.04000091552734,2073110,105.43000030517578,105.43000030517578,103.8499984741211
726,105.80999755859376,3384469,106.4000015258789,106.4000015258789,104.97000122070312
727,105.0999984741211,1919104,105.48999786376952,105.48999786376952,103.90499877929688
728,106.4800033569336,2427583,105.8000030517578,107.4499969482422,105.52999877929688
729,104.58000183105467,2941625,105.19000244140624,105.47000122070312,103.41999816894533
730,105.63999938964844,2655083,105.91999816894533,105.91999816894533,105.0
731,105.81999969482422,3028383,105.5500030517578,106.2300033569336,105.16000366210938
732,106.58000183105467,2766456,106.5999984741211,107.125,106.22000122070312
733,107.5,2395517,106.73999786376952,107.87000274658205,106.62999725341795
734,108.06999969482422,1932908,108.0,108.29000091552734,107.73999786376952
735,108.01000213623048,1691775,108.06999969482422,108.31999969482422,107.56999969482422
736,109.1999969482422,2163400,108.1999969482422,109.1999969482422,107.91999816894533
737,108.4800033569336,1928931,108.75,109.05999755859376,108.12999725341795
738,108.08999633789062,1650824,108.26000213623048,108.43000030517578,107.51000213623048
739,107.86000061035156,5911776,108.37999725341795,108.70999908447266,107.43000030517578
740,108.41999816894533,1369948,108.4800033569336,108.98999786376952,108.08000183105467
741,106.9499969482422,3451688,108.4000015258789,108.4000015258789,106.41999816894533
742,106.94000244140624,1433376,107.33000183105467,107.70999908447266,106.9000015258789
743,106.44000244140624,2016506,106.52999877929688,107.75,106.31999969482422
744,105.5500030517578,2903191,105.5500030517578,106.33999633789062,104.56999969482422
745,105.3499984741211,1828854,105.94000244140624,105.98999786376952,104.9000015258789
746,104.9800033569336,2054672,105.3000030517578,105.68000030517578,104.52999877929688
747,105.38999938964844,1353473,105.0,105.4800033569336,104.61000061035156
748,106.44000244140624,2662642,106.33000183105467,107.1999969482422,105.9000015258789
749,106.91999816894533,1959240,106.62000274658205,107.05999755859376,105.83999633789062
750,106.8000030517578,2244376,106.6999969482422,107.69000244140624,106.22000122070312
751,105.9800033569336,5159674,106.05999755859376,106.29000091552734,105.16000366210938
752,105.62999725341795,1136661,105.0,105.76000213623048,104.75
753,105.33000183105467,1662006,105.80999755859376,106.11000061035156,104.93000030517578
754,104.7300033569336,2285186,106.01000213623048,106.27999877929688,104.7300033569336
755,105.62000274658205,1462993,105.3499984741211,106.11000061035156,105.31999969482422
756,104.81999969482422,1367754,104.6999969482422,104.95999908447266,104.20999908447266
757,103.0999984741211,1666602,104.41999816894533,104.5500030517578,102.76000213623048
758,102.08000183105467,1718922,103.13999938964844,103.31999969482422,101.8499984741211
759,102.5999984741211,1537609,102.5500030517578,103.1500015258789,102.5500030517578
760,101.0500030517578,1709983,103.7300033569336,103.9000015258789,100.20999908447266
761,103.13999938964844,2276220,101.5,103.29000091552734,101.05999755859376
762,103.31999969482422,1693577,103.55999755859376,104.6999969482422,103.20999908447266
763,103.18000030517578,2450188,102.87999725341795,103.56999969482422,102.5199966430664
764,103.31999969482422,1048736,103.87999725341795,104.28500366210938,103.2699966430664
765,103.31999969482422,1075679,102.80999755859376,104.0500030517578,102.5999984741211
766,103.52999877929688,1092327,103.6999969482422,103.87999725341795,103.0
767,105.18000030517578,2087584,104.3000030517578,105.3499984741211,103.79000091552734
768,106.5,1929496,105.6500015258789,107.05999755859376,105.58999633789062
769,107.3499984741211,1250653,106.69000244140624,107.58999633789062,106.33000183105467
770,107.44000244140624,2328626,107.3000030517578,107.9499969482422,107.08000183105467
771,107.6500015258789,1756089,107.55999755859376,108.0,106.87000274658205
772,108.73999786376952,2196287,108.2300033569336,108.83000183105467,107.2300033569336
773,108.66000366210938,3741095,108.6999969482422,109.1500015258789,108.37999725341795
774,108.61000061035156,2377559,109.0,109.11000061035156,108.4000015258789
775,108.0500030517578,1494747,108.4000015258789,108.54000091552734,107.3499984741211
776,108.83000183105467,1620732,108.01000213623048,109.1999969482422,107.79000091552734
777,109.8499984741211,2186238,109.5,109.9499969482422,108.9499969482422
778,109.76000213623048,1465480,109.6999969482422,110.0999984741211,109.58499908447266
779,110.05999755859376,1745314,109.86000061035156,110.4499969482422,109.62000274658205
780,110.1500015258789,2037070,110.48999786376952,110.80999755859376,109.5999984741211
781,109.7300033569336,2267124,110.5500030517578,110.5500030517578,109.7300033569336
782,111.1500015258789,2487251,109.9000015258789,111.43000030517578,109.8000030517578
783,110.75,1325884,111.1999969482422,111.37999725341795,110.38999938964844
784,110.3000030517578,1606239,110.86000061035156,111.04000091552734,109.9499969482422
785,110.31999969482422,1486405,110.4000015258789,110.69000244140624,110.1500015258789
786,110.20999908447266,1378411,110.20999908447266,110.5999984741211,109.58999633789062
787,109.9499969482422,1516258,109.8499984741211,110.19000244140624,109.55999755859376
788,109.3000030517578,1552187,109.86000061035156,109.9000015258789,109.02999877929688
789,109.25,1712454,110.30999755859376,110.4000015258789,109.08999633789062
790,103.0,7122390,104.11000061035156,106.1500015258789,102.08000183105467
791,101.5,4756659,102.36000061035156,103.30999755859376,101.37000274658205
792,100.97000122070312,4030572,101.1999969482422,102.56999969482422,100.6500015258789
793,102.2300033569336,1597651,101.0,102.38999938964844,100.9800033569336
794,101.5199966430664,1842679,102.02999877929688,102.20999908447266,101.1999969482422
795,99.1999969482422,3345735,98.6999969482422,100.1500015258789,98.45999908447266
796,99.9000015258789,2366921,99.45999908447266,100.58000183105467,99.45999908447266
797,101.22000122070312,2873586,99.79000091552734,101.29000091552734,99.70999908447266
798,101.38999938964844,1875413,101.0999984741211,101.75,100.7300033569336
799,100.69000244140624,4181654,101.22000122070312,101.70999908447266,100.45999908447266
800,99.0500030517578,2589393,99.9499969482422,100.37000274658205,99.0500030517578
801,97.06999969482422,3973674,99.26000213623048,99.5999984741211,97.06999969482422
802,97.75,2835253,97.3000030517578,98.11499786376952,97.19000244140624
803,98.5999984741211,1734529,98.19000244140624,99.2300033569336,98.0999984741211
804,98.9000015258789,2461272,98.8499984741211,99.25,98.1500015258789
805,98.41000366210938,1862278,98.3499984741211,98.94000244140624,97.83000183105467
806,98.72000122070312,2100981,98.80999755859376,99.25,98.41999816894533
807,95.51000213623048,3399512,96.80999755859376,97.11000061035156,95.2300033569336
808,95.12000274658205,2531902,96.0,96.6500015258789,94.87999725341795
809,95.27999877929688,4703866,93.13999938964844,95.27999877929688,93.0500030517578
810,95.4000015258789,3162252,96.1999969482422,96.97000122070312,94.63999938964844
811,95.3000030517578,6488332,94.0,96.1500015258789,93.3499984741211
812,96.4499969482422,6451777,96.2300033569336,96.62999725341795,95.33999633789062
813,96.08000183105467,2079792,95.1999969482422,97.12999725341795,95.05999755859376
814,96.5199966430664,2225019,96.9000015258789,97.5199966430664,96.25
815,97.13999938964844,2889674,97.9000015258789,98.76000213623048,97.13999938964844
816,97.02999877929688,1900925,96.7699966430664,97.4000015258789,96.4499969482422
817,95.83999633789062,2765386,96.04000091552734,96.79000091552734,95.3499984741211
818,95.06999969482422,2040884,96.41999816894533,96.5,95.04000091552734
819,96.05999755859376,1915223,95.5999984741211,96.58000183105467,95.5
820,96.33999633789062,2120814,95.30999755859376,96.33999633789062,94.8499984741211
821,97.75,2611402,97.55999755859376,97.9499969482422,97.01000213623048
822,98.31999969482422,2549472,98.3499984741211,98.77999877929688,97.91000366210938
823,99.2699966430664,2174951,98.58999633789062,100.0,98.5500030517578
824,98.9800033569336,1577845,99.75,99.86000061035156,98.5
825,99.05999755859376,1535460,98.69000244140624,99.58999633789062,98.66999816894533
826,99.01000213623048,1780447,99.4000015258789,99.4800033569336,98.3249969482422
827,99.76000213623048,1821000,99.70999908447266,100.0999984741211,99.43000030517578
828,99.2300033569336,1656007,100.3499984741211,100.36000061035156,98.68000030517578
829,98.22000122070312,1668839,99.23999786376952,99.48999786376952,98.1999969482422
830,99.11000061035156,1352457,98.22000122070312,99.27999877929688,98.1999969482422
831,99.73999786376952,2059296,100.0,100.4800033569336,99.56999969482422
832,99.4000015258789,1848784,99.12000274658205,99.62000274658205,99.12000274658205
833,99.37000274658205,982903,99.37999725341795,99.66999816894533,99.06999969482422
834,100.91999816894533,2447545,99.95999908447266,101.30999755859376,99.75
835,99.8000030517578,3084544,100.5,100.61000061035156,98.6999969482422
836,100.11000061035156,1002073,100.4499969482422,100.77999877929688,100.04000091552734
837,99.88999938964844,2063264,100.0,100.3000030517578,99.22000122070312
838,99.0999984741211,1423491,99.95999908447266,100.0,98.79000091552734
839,99.36000061035156,2869131,99.58000183105467,100.23999786376952,99.16999816894533
840,100.44000244140624,1471474,99.95999908447266,100.5999984741211,99.58000183105467
841,100.0999984741211,2179624,100.79000091552734,100.9499969482422,99.61000061035156
842,98.29000091552734,2145783,98.8000030517578,98.88999938964844,97.93000030517578
843,95.76000213623048,2992222,95.94000244140624,97.23999786376952,94.81999969482422
844,96.12999725341795,2799731,95.5999984741211,96.4800033569336,94.37000274658205
845,97.12000274658205,2193033,97.0,97.54000091552734,96.30999755859376
846,97.33999633789062,2406124,96.5999984741211,97.77999877929688,95.4499969482422
847,97.8499984741211,2373018,96.94000244140624,97.8499984741211,96.69000244140624
848,98.3499984741211,2072546,98.83000183105467,98.86000061035156,97.88500213623048
849,98.95999908447266,1916311,98.8499984741211,99.18000030517578,98.36000061035156
850,98.5,1288706,98.52999877929688,98.75,98.16999816894533
851,97.58999633789062,2441266,98.3000030517578,98.94000244140624,97.58999633789062
852,97.13999938964844,2147154,97.11000061035156,97.3000030517578,96.01000213623048
853,98.0,2118783,98.37000274658205,98.41999816894533,97.76000213623048
854,99.8000030517578,3056096,98.8000030517578,99.87000274658205,98.66999816894533
855,98.9000015258789,1376062,99.69000244140624,99.8000030517578,98.5999984741211
856,99.44000244140624,2886469,98.9000015258789,99.93000030517578,98.68000030517578
857,99.93000030517578,1818274,99.1999969482422,99.9800033569336,98.83999633789062
858,97.72000122070312,2862243,99.4000015258789,99.66999816894533,97.69499969482422
859,98.16000366210938,1923403,97.8000030517578,98.68000030517578,97.79000091552734
860,99.56999969482422,1530222,99.36000061035156,99.69000244140624,98.8499984741211
861,99.18000030517578,1617947,99.1999969482422,99.6999969482422,98.7300033569336
862,96.77999877929688,11931674,98.88999938964844,99.0,96.77999877929688
863,96.8000030517578,2109961,96.5199966430664,97.62000274658205,96.3000030517578
864,96.91000366210938,2569521,97.1999969482422,97.58999633789062,96.26000213623048
865,97.5,2085675,97.55999755859376,98.01000213623048,97.22000122070312
866,96.55999755859376,2041599,96.87999725341795,97.19000244140624,96.4000015258789
867,95.69000244140624,2178339,96.75,97.0,95.69000244140624
868,95.88999938964844,2346149,95.61000061035156,95.9800033569336,95.31999969482422
869,95.8000030517578,1579114,95.73999786376952,96.12000274658205,95.5999984741211
870,96.5199966430664,1973419,95.9800033569336,96.5999984741211,95.9000015258789
